Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,City,Product_Category,Product_Name,Quantity,Unit_Price,Discount (%),Payment_Mode,Channel,Delivery_Days,Return_Status,Rating,Total_Sales,Cost_Price,Profit
O-1648,2024-10-31,C-287,Kumar,Female,Bangalore,Fashion,Earbuds,4,3047,0,Debit Card,Mobile App,1,Yes,1,12188.0,10204.62608342408,1983.3739165759198
O-1649,2025-01-27,C-280,Deepa,Female,Bangalore,Sports,Lipstick,2,3864,0,COD,Instagram,1,Yes,1,7728.0,6040.882939167114,1687.1170608328857
O-1650,2024-04-29,C-102,Arun,Female,Bangalore,Home,Smartwatch,2,2823,5,COD,Flipkart,6,Yes,3,5363.7,4792.788447592558,570.9115524074414
O-1651,2025-08-06,C-283,Arun,Male,Chennai,Fashion,T-shirt,1,2075,20,UPI,Mobile App,3,Yes,1,1660.0,1075.6827328973113,584.3172671026887
O-1652,2025-01-08,C-36,Ananya,Female,Bangalore,Home,Mixer,2,3499,0,Credit Card,Website,3,No,2,6998.0,6194.280098246227,803.7199017537732
O-1653,2025-05-13,C-172,Kumar,Female,Chennai,Sports,Monitor,3,1986,20,Debit Card,Amazon,7,Yes,3,4766.400000000001,4243.833560042515,522.5664399574853
O-1654,2024-12-28,C-140,Vikram,Female,Delhi,Beauty,T-shirt,2,3133,0,UPI,Website,4,Yes,5,6266.0,4245.044838416796,2020.9551615832042
O-1655,2024-09-18,C-108,Sneha,Female,Delhi,Home,Earbuds,4,3815,10,UPI,Flipkart,4,No,2,13734.0,10860.054452564476,2873.9455474355236
O-1656,2024-11-19,C-18,Kumar,Female,Delhi,Fashion,Monitor,3,2550,0,Credit Card,Mobile App,6,No,5,7650.0,6669.117748967343,980.8822510326572
O-1657,2024-10-16,C-53,Ananya,Female,Chennai,Books,Shoes,3,2810,20,COD,Instagram,2,Yes,3,6744.0,4331.6422327269975,2412.3577672730025
O-1658,2024-10-20,C-74,Rahul,Female,Delhi,Beauty,T-shirt,5,923,0,UPI,Website,7,Yes,4,4615.0,3568.0895926162366,1046.9104073837634
O-1659,2025-03-30,C-32,Vikram,Male,Chennai,Sports,Novel,1,1593,15,COD,Instagram,6,No,1,1354.05,1042.167594638269,311.8824053617309
O-1660,2024-11-01,C-109,Rahul,Female,Kolkata,Electronics,Smartwatch,3,1683,15,UPI,Mobile App,4,Yes,1,4291.65,3714.191536392943,577.4584636070567
O-1661,2024-04-22,C-166,Deepa,Male,Kolkata,Fashion,Shoes,5,2124,5,Credit Card,Instagram,1,Yes,3,10089.0,8155.468700402996,1933.5312995970044
O-1662,2025-01-26,C-58,Deepa,Female,Delhi,Books,Shoes,4,833,0,Credit Card,Instagram,6,No,2,3332.0,2814.032445206632,517.967554793368
O-1663,2024-05-11,C-112,Deepa,Female,Delhi,Beauty,Tennis Racket,3,3011,15,Net Banking,Website,4,Yes,5,7678.05,6297.560239605562,1380.4897603944382
O-1664,2025-05-20,C-20,Keerthi,Male,Mumbai,Sports,Earbuds,5,1120,15,Credit Card,Instagram,7,Yes,5,4760.0,3981.47995645468,778.5200435453198
O-1665,2024-03-01,C-188,Kumar,Male,Delhi,Electronics,Novel,2,4788,15,Credit Card,Website,3,Yes,3,8139.599999999999,5103.18510091136,3036.4148990886397
O-1666,2024-11-30,C-293,Kumar,Female,Chennai,Electronics,Shoes,3,4977,0,Credit Card,Amazon,6,No,1,14931.0,12743.809779916117,2187.190220083883
O-1667,2025-07-05,C-261,Deepa,Male,Bangalore,Beauty,Novel,1,2829,5,Net Banking,Flipkart,7,Yes,2,2687.5499999999997,1699.7955239233113,987.7544760766884
O-1668,2025-07-05,C-126,Ravi,Female,Hyderabad,Books,Tennis Racket,3,922,20,Credit Card,Website,5,Yes,2,2212.8,1608.5369890867448,604.2630109132554
O-1669,2024-05-12,C-271,Priya,Female,Bangalore,Beauty,Mixer,3,2335,10,Net Banking,Instagram,7,Yes,4,6304.5,5669.03392471978,635.4660752802201
O-1670,2024-05-25,C-187,Priya,Female,Kolkata,Sports,Earbuds,5,3019,5,COD,Website,7,No,1,14340.25,8611.709662181715,5728.5403378182855
O-1671,2024-02-03,C-172,Ananya,Male,Chennai,Sports,Bag,3,2852,20,UPI,Amazon,6,Yes,3,6844.8,5890.158644646174,954.6413553538259
O-1672,2024-07-13,C-118,Vikram,Female,Chennai,Fashion,Lipstick,2,349,5,COD,Amazon,7,No,1,663.1,527.6393893489718,135.46061065102822
O-1673,2025-01-19,C-178,Rahul,Female,Hyderabad,Fashion,Novel,4,2897,0,UPI,Mobile App,2,Yes,4,11588.0,8672.495075896564,2915.5049241034358
O-1674,2024-01-30,C-154,Keerthi,Male,Delhi,Sports,Shoes,4,2820,5,Debit Card,Amazon,7,Yes,1,10716.0,9205.224667934594,1510.7753320654065
O-1675,2024-08-14,C-15,Arun,Male,Chennai,Fashion,Shoes,3,1849,5,Debit Card,Instagram,1,Yes,2,5269.65,4246.280711592037,1023.3692884079628
O-1676,2024-10-23,C-160,Vikram,Female,Chennai,Electronics,T-shirt,1,1027,15,COD,Flipkart,4,Yes,5,872.9499999999999,629.3728818872466,243.57711811275328
O-1677,2024-09-30,C-194,Ravi,Female,Hyderabad,Home,T-shirt,5,788,5,Net Banking,Instagram,5,No,5,3743.0,3093.2903318304793,649.7096681695207
O-1678,2024-10-24,C-164,Keerthi,Female,Mumbai,Home,Shoes,2,4578,0,UPI,Flipkart,6,No,3,9156.0,5886.06734809722,3269.93265190278
O-1679,2024-05-09,C-76,Rahul,Male,Delhi,Fashion,Shoes,3,2395,10,Net Banking,Mobile App,3,No,4,6466.5,5127.1032657684555,1339.3967342315445
O-1680,2024-01-08,C-157,Deepa,Female,Delhi,Home,Monitor,1,1217,20,UPI,Amazon,7,Yes,3,973.6,832.3770022246686,141.22299777533146
O-1681,2024-09-08,C-47,Arun,Female,Kolkata,Electronics,Smartwatch,2,531,0,Debit Card,Instagram,7,Yes,1,1062.0,938.6227798841293,123.37722011587073
O-1682,2024-07-20,C-292,Ravi,Male,Kolkata,Sports,Mixer,3,4730,5,Credit Card,Instagram,3,No,2,13480.5,8125.207788665857,5355.292211334143
O-1683,2024-12-09,C-177,Ananya,Female,Delhi,Fashion,Monitor,4,1007,10,Credit Card,Instagram,4,Yes,4,3625.2000000000003,2272.3776742097048,1352.8223257902955
O-1684,2024-05-08,C-263,Sneha,Male,Kolkata,Fashion,T-shirt,2,2430,15,COD,Mobile App,6,Yes,5,4131.0,3593.231350976592,537.7686490234082
O-1685,2024-03-04,C-269,Arun,Female,Mumbai,Sports,Tennis Racket,2,2719,20,Debit Card,Amazon,2,Yes,3,4350.400000000001,2616.7772219736576,1733.622778026343
O-1686,2025-07-15,C-226,Sneha,Female,Delhi,Beauty,Mixer,5,3695,20,Net Banking,Mobile App,7,No,5,14780.0,12154.707277730542,2625.292722269458
O-1687,2024-04-13,C-264,Rahul,Male,Mumbai,Electronics,Earbuds,5,2186,20,UPI,Flipkart,6,No,3,8744.0,7299.710610437281,1444.2893895627194
O-1688,2024-04-22,C-17,Vikram,Female,Hyderabad,Fashion,Monitor,2,2937,10,Debit Card,Flipkart,6,Yes,5,5286.6,3791.680514568119,1494.9194854318812
O-1689,2024-05-29,C-155,Keerthi,Male,Mumbai,Books,Smartwatch,5,2713,15,Credit Card,Flipkart,1,No,2,11530.25,7810.269901954782,3719.9800980452183
O-1690,2025-07-16,C-160,Ananya,Female,Chennai,Books,Shoes,2,3913,0,UPI,Website,4,No,3,7826.0,6352.834066806853,1473.1659331931469
O-1691,2024-02-08,C-159,Kumar,Male,Bangalore,Electronics,Monitor,4,1814,15,Credit Card,Instagram,1,No,5,6167.599999999999,4316.165456812878,1851.4345431871216
O-1692,2024-02-11,C-227,Ananya,Male,Bangalore,Home,Novel,2,600,15,Net Banking,Mobile App,6,Yes,1,1020.0,612.6702643118433,407.3297356881567
O-1693,2024-04-25,C-186,Vikram,Female,Delhi,Books,Smartwatch,2,931,5,Debit Card,Instagram,4,Yes,2,1768.8999999999999,1196.4906898133563,572.4093101866436
O-1694,2024-09-09,C-111,Arun,Female,Delhi,Fashion,Tennis Racket,4,3733,10,UPI,Amazon,2,No,1,13438.800000000001,10190.19076782383,3248.6092321761716
O-1695,2024-06-05,C-275,Keerthi,Male,Mumbai,Sports,Novel,4,607,0,UPI,Flipkart,6,No,5,2428.0,2067.76968416513,360.23031583487
O-1696,2025-05-05,C-171,Rahul,Female,Hyderabad,Fashion,Monitor,3,961,20,Net Banking,Mobile App,6,Yes,2,2306.4,1951.029223871062,355.37077612893813
O-1697,2024-07-21,C-76,Priya,Male,Kolkata,Beauty,Bag,3,2462,0,UPI,Amazon,5,Yes,5,7386.0,6565.280496558202,820.7195034417982
O-1698,2024-12-11,C-7,Sneha,Male,Hyderabad,Beauty,Lipstick,4,4905,20,COD,Website,7,Yes,3,15696.0,12977.988193569252,2718.011806430748
O-1699,2025-09-04,C-230,Ananya,Female,Mumbai,Books,Novel,4,1637,10,UPI,Flipkart,2,No,3,5893.2,4348.338822635435,1544.8611773645653
O-1700,2025-07-26,C-150,Kumar,Male,Delhi,Sports,Mixer,2,4107,20,COD,Website,7,Yes,4,6571.200000000001,4075.985476766868,2495.2145232331327
O-1701,2024-12-15,C-122,Deepa,Male,Kolkata,Beauty,Bag,5,1979,20,Debit Card,Flipkart,1,No,1,7916.0,6882.002172029905,1033.9978279700954
O-1702,2024-12-06,C-78,Arun,Female,Chennai,Books,Smartwatch,1,3072,10,Debit Card,Website,6,Yes,5,2764.8,1802.7628807099625,962.0371192900377
O-1703,2025-02-08,C-289,Priya,Male,Kolkata,Electronics,Bag,4,1819,5,UPI,Flipkart,7,Yes,4,6912.2,5735.0946375044805,1177.1053624955193
O-1704,2025-08-25,C-290,Arun,Male,Hyderabad,Fashion,Bag,2,4724,10,Credit Card,Website,7,No,3,8503.2,7054.538337263002,1448.6616627369986
O-1705,2024-07-30,C-38,Arun,Female,Kolkata,Electronics,Tennis Racket,4,1175,0,COD,Mobile App,4,No,5,4700.0,3843.991380523261,856.0086194767391
O-1706,2025-02-07,C-294,Kumar,Male,Kolkata,Beauty,Earbuds,3,3089,5,UPI,Mobile App,1,Yes,5,8803.65,6210.364685015254,2593.285314984746
O-1707,2024-02-13,C-145,Deepa,Male,Mumbai,Sports,Smartwatch,3,3547,10,Debit Card,Amazon,6,Yes,2,9576.9,6906.009594173255,2670.8904058267444
O-1708,2025-02-22,C-49,Ananya,Female,Delhi,Beauty,Smartwatch,2,4896,5,Net Banking,Instagram,5,No,5,9302.4,5745.770771146435,3556.629228853564
O-1709,2025-03-26,C-29,Ravi,Female,Kolkata,Electronics,Tennis Racket,3,1870,15,Net Banking,Mobile App,2,Yes,3,4768.5,3471.452192987797,1297.047807012203
O-1710,2024-12-04,C-74,Arun,Male,Mumbai,Sports,Shoes,1,1677,0,COD,Instagram,7,Yes,3,1677.0,1163.949835152261,513.0501648477391
O-1711,2024-01-13,C-169,Deepa,Male,Hyderabad,Electronics,Smartwatch,4,2425,10,Credit Card,Flipkart,3,Yes,2,8730.0,6238.516499086659,2491.4835009133412
O-1712,2025-05-18,C-176,Priya,Female,Mumbai,Home,Shoes,3,3009,15,Net Banking,Amazon,3,No,5,7672.95,5323.53396096038,2349.41603903962
O-1713,2025-04-18,C-118,Priya,Male,Hyderabad,Fashion,Lipstick,4,2189,10,Credit Card,Amazon,3,Yes,2,7880.400000000001,5036.73667340326,2843.6633265967403
O-1714,2024-06-08,C-272,Rahul,Female,Chennai,Beauty,Monitor,3,4167,10,UPI,Flipkart,5,Yes,1,11250.9,7459.29186907357,3791.60813092643
O-1715,2025-08-05,C-52,Ravi,Female,Mumbai,Beauty,Novel,1,1852,5,Net Banking,Website,5,No,1,1759.3999999999999,1530.4860044551133,228.91399554488657
O-1716,2024-03-31,C-52,Arun,Male,Delhi,Books,Novel,3,641,5,COD,Instagram,7,No,5,1826.85,1516.3060666087792,310.54393339122066
O-1717,2025-09-09,C-99,Deepa,Female,Hyderabad,Books,Novel,5,3219,0,Net Banking,Website,7,No,5,16095.0,10103.1147868303,5991.8852131697
O-1718,2025-05-20,C-287,Ananya,Male,Delhi,Books,Mixer,3,1631,5,Net Banking,Website,5,No,1,4648.349999999999,4164.292893207983,484.0571067920164
O-1719,2025-06-15,C-181,Ravi,Male,Bangalore,Beauty,Monitor,2,1398,0,Net Banking,Amazon,7,No,2,2796.0,2470.2017230362885,325.7982769637115
O-1720,2024-02-11,C-125,Sneha,Male,Mumbai,Home,Bag,3,4637,15,Debit Card,Mobile App,2,Yes,5,11824.35,7927.0920660002275,3897.257933999773
O-1721,2025-04-23,C-8,Arun,Male,Hyderabad,Beauty,Tennis Racket,5,4697,0,Net Banking,Website,1,No,4,23485.0,20421.717433873255,3063.282566126745
O-1722,2025-02-16,C-118,Rahul,Male,Mumbai,Books,Lipstick,5,4267,15,Credit Card,Website,6,Yes,1,18134.75,14551.625867551158,3583.124132448842
O-1723,2025-03-02,C-48,Kumar,Male,Mumbai,Sports,Bag,2,3701,0,Net Banking,Website,2,Yes,2,7402.0,4604.03277320154,2797.9672267984597
O-1724,2024-11-22,C-263,Sneha,Female,Hyderabad,Beauty,Monitor,3,4105,15,UPI,Flipkart,7,Yes,5,10467.75,7087.24533168134,3380.50466831866
O-1725,2024-11-08,C-291,Vikram,Female,Chennai,Beauty,Monitor,3,1845,0,UPI,Amazon,7,No,2,5535.0,3895.987944985483,1639.012055014517
O-1726,2024-02-17,C-37,Sneha,Male,Bangalore,Beauty,Monitor,1,348,0,Credit Card,Instagram,7,No,3,348.0,308.8085152926837,39.191484707316306
O-1727,2025-07-26,C-273,Deepa,Male,Mumbai,Books,Tennis Racket,1,1613,10,Debit Card,Flipkart,3,Yes,1,1451.7,965.4660483936655,486.2339516063346
O-1728,2024-02-01,C-74,Keerthi,Female,Bangalore,Electronics,Lipstick,3,4595,10,UPI,Instagram,6,No,1,12406.5,10751.514433053568,1654.9855669464323
O-1729,2024-05-08,C-146,Vikram,Female,Bangalore,Books,Mixer,1,4620,0,COD,Flipkart,4,Yes,2,4620.0,4152.6038753315825,467.39612466841754
O-1730,2024-01-04,C-156,Kumar,Male,Bangalore,Sports,T-shirt,4,3763,0,COD,Website,1,Yes,5,15052.0,11225.356208846728,3826.643791153272
O-1731,2024-01-16,C-95,Rahul,Female,Kolkata,Fashion,Shoes,1,1877,10,COD,Amazon,3,Yes,5,1689.3,1514.963643377417,174.33635662258303
O-1732,2024-09-30,C-133,Ravi,Male,Bangalore,Beauty,T-shirt,2,1756,10,COD,Instagram,1,No,5,3160.8,2667.903112756814,492.89688724318603
O-1733,2024-08-09,C-262,Deepa,Female,Kolkata,Beauty,Novel,5,2374,5,Net Banking,Amazon,1,Yes,5,11276.5,7337.8886288597905,3938.6113711402095
O-1734,2025-02-13,C-65,Kumar,Female,Mumbai,Fashion,Tennis Racket,5,2612,20,Debit Card,Instagram,4,Yes,3,10448.0,9113.645920501851,1334.354079498149
O-1735,2025-08-20,C-220,Ananya,Male,Delhi,Books,Bag,1,3570,15,Net Banking,Amazon,4,Yes,1,3034.5,1955.0369935790811,1079.4630064209189
O-1736,2024-05-18,C-241,Arun,Male,Bangalore,Electronics,Tennis Racket,1,4175,15,Credit Card,Flipkart,5,No,5,3548.75,2136.8875891195307,1411.8624108804693
O-1737,2025-09-11,C-14,Deepa,Female,Mumbai,Fashion,Monitor,2,872,0,COD,Instagram,2,No,5,1744.0,1542.8309249462454,201.16907505375457
O-1738,2024-06-23,C-284,Keerthi,Female,Bangalore,Electronics,T-shirt,2,4900,0,Credit Card,Flipkart,1,No,4,9800.0,8785.735404609532,1014.2645953904685
O-1739,2025-08-03,C-29,Ravi,Female,Chennai,Beauty,Bag,2,727,20,UPI,Flipkart,7,No,4,1163.2,955.8941794276427,207.30582057235733
O-1740,2024-10-22,C-105,Kumar,Female,Delhi,Beauty,Tennis Racket,1,4233,15,UPI,Amazon,3,Yes,3,3598.0499999999997,2512.519079860167,1085.5309201398327
O-1741,2025-09-06,C-261,Rahul,Female,Delhi,Books,Tennis Racket,1,2794,10,Net Banking,Instagram,1,No,4,2514.6,1658.834544985769,855.7654550142308
O-1742,2024-08-23,C-206,Ananya,Female,Bangalore,Electronics,Shoes,2,976,20,UPI,Flipkart,7,No,4,1561.6000000000001,1215.9380839456344,345.66191605436575
O-1743,2025-05-12,C-278,Keerthi,Female,Chennai,Beauty,Tennis Racket,3,551,20,Net Banking,Website,7,Yes,2,1322.4,1128.9646013779488,193.43539862205125
O-1744,2024-01-04,C-93,Ananya,Male,Delhi,Home,Monitor,2,1994,10,Net Banking,Website,6,Yes,3,3589.2000000000003,3027.7246660920114,561.4753339079889
O-1745,2025-07-30,C-200,Priya,Male,Bangalore,Home,T-shirt,5,3482,0,COD,Instagram,6,No,4,17410.0,15468.69527385771,1941.3047261422907
O-1746,2025-07-18,C-219,Ravi,Female,Kolkata,Beauty,Mixer,1,3941,5,Credit Card,Amazon,1,No,2,3743.95,2338.4522101588823,1405.4977898411175
O-1747,2024-11-12,C-274,Vikram,Female,Kolkata,Electronics,Lipstick,5,1035,15,UPI,Flipkart,5,No,3,4398.75,3324.332572108304,1074.4174278916962
O-1748,2024-06-17,C-223,Priya,Male,Delhi,Sports,Mixer,3,1476,0,Debit Card,Flipkart,1,Yes,2,4428.0,3050.136112662643,1377.863887337357
O-1749,2024-07-06,C-2,Sneha,Female,Chennai,Beauty,T-shirt,4,3854,0,UPI,Flipkart,7,Yes,1,15416.0,12097.951360422909,3318.0486395770913
O-1750,2025-02-05,C-90,Kumar,Male,Kolkata,Beauty,T-shirt,5,2075,5,COD,Instagram,3,Yes,1,9856.25,8204.620142251288,1651.6298577487123
O-1751,2025-09-13,C-190,Keerthi,Female,Kolkata,Sports,Lipstick,2,4006,20,Debit Card,Instagram,5,Yes,5,6409.6,4202.987637346467,2206.6123626535336
O-1752,2024-12-28,C-200,Vikram,Female,Hyderabad,Fashion,Bag,3,4127,0,COD,Mobile App,3,Yes,3,12381.0,10038.863763098641,2342.1362369013586
O-1753,2025-01-04,C-38,Priya,Male,Delhi,Home,T-shirt,3,1922,10,COD,Flipkart,1,No,5,5189.400000000001,3165.3359337697325,2024.064066230268
O-1754,2024-12-11,C-236,Kumar,Male,Delhi,Home,Smartwatch,3,3871,10,Credit Card,Flipkart,2,Yes,5,10451.7,9121.883003731446,1329.8169962685552
O-1755,2024-09-22,C-73,Ravi,Male,Mumbai,Home,Bag,4,297,15,Debit Card,Amazon,7,Yes,5,1009.8,683.0598808510459,326.740119148954
O-1756,2025-03-15,C-26,Rahul,Male,Bangalore,Home,Novel,2,4336,5,COD,Mobile App,1,Yes,1,8238.4,5821.627006141945,2416.772993858055
O-1757,2024-09-06,C-1,Arun,Female,Kolkata,Electronics,Smartwatch,4,1272,10,Credit Card,Mobile App,6,Yes,2,4579.2,2805.9965928482484,1773.2034071517514
O-1758,2025-03-07,C-58,Sneha,Male,Delhi,Books,Shoes,4,3326,15,Debit Card,Mobile App,3,Yes,2,11308.4,8847.067029113166,2461.332970886833
O-1759,2024-09-22,C-239,Deepa,Female,Delhi,Fashion,T-shirt,5,3325,10,UPI,Website,4,No,3,14962.5,11938.184828700103,3024.315171299897
O-1760,2024-12-28,C-215,Arun,Female,Mumbai,Beauty,Shoes,3,3654,0,UPI,Flipkart,3,Yes,5,10962.0,8748.41235875746,2213.5876412425405
O-1761,2025-04-06,C-72,Keerthi,Female,Delhi,Fashion,Monitor,5,1329,0,UPI,Website,5,No,1,6645.0,5729.523741354337,915.4762586456627
O-1762,2024-02-25,C-277,Arun,Male,Kolkata,Electronics,T-shirt,1,3272,0,Debit Card,Flipkart,4,Yes,5,3272.0,2537.068830982826,734.9311690171739
O-1763,2025-08-02,C-204,Vikram,Male,Kolkata,Books,Smartwatch,4,4655,5,Debit Card,Instagram,7,No,4,17689.0,12761.004136428486,4927.995863571514
O-1764,2024-02-09,C-117,Ananya,Female,Bangalore,Beauty,Lipstick,5,4003,10,Credit Card,Amazon,6,No,3,18013.5,14042.289382686058,3971.210617313942
O-1765,2024-04-28,C-228,Rahul,Male,Hyderabad,Electronics,Tennis Racket,5,2698,20,Net Banking,Mobile App,1,No,3,10792.0,6712.055603710902,4079.944396289098
O-1766,2024-04-15,C-136,Deepa,Female,Mumbai,Electronics,Lipstick,5,2785,20,Credit Card,Website,5,Yes,5,11140.0,8395.548710158659,2744.4512898413413
O-1767,2025-02-21,C-135,Keerthi,Female,Hyderabad,Books,T-shirt,4,2120,20,Net Banking,Website,1,No,4,6784.0,5170.175726765986,1613.824273234014
O-1768,2024-08-10,C-281,Keerthi,Male,Kolkata,Books,Bag,5,4057,5,Net Banking,Website,7,No,3,19270.75,17326.331725386808,1944.418274613192
O-1769,2024-07-26,C-259,Deepa,Female,Chennai,Fashion,Lipstick,5,4026,10,Net Banking,Flipkart,7,No,3,18117.0,15787.017829766944,2329.9821702330555
O-1770,2024-08-29,C-168,Deepa,Male,Bangalore,Fashion,T-shirt,5,4601,10,Debit Card,Flipkart,7,Yes,4,20704.5,17732.101222903424,2972.398777096576
O-1771,2025-06-26,C-65,Arun,Male,Hyderabad,Sports,Mixer,5,1306,5,Credit Card,Mobile App,5,No,4,6203.5,5002.834149852165,1200.665850147835
O-1772,2024-09-25,C-3,Vikram,Female,Bangalore,Beauty,Monitor,3,2971,5,Net Banking,Amazon,6,No,4,8467.35,5264.453044534961,3202.8969554650394
O-1773,2025-01-15,C-124,Vikram,Male,Kolkata,Fashion,Shoes,4,4986,0,COD,Flipkart,4,Yes,4,19944.0,16144.335788014536,3799.664211985464
O-1774,2024-05-20,C-56,Vikram,Male,Mumbai,Home,Smartwatch,1,778,5,UPI,Flipkart,3,Yes,4,739.0999999999999,544.0495730088684,195.05042699113153
O-1775,2024-01-10,C-172,Ananya,Male,Delhi,Books,Bag,4,4748,5,Net Banking,Flipkart,2,No,5,18042.399999999998,12488.416278712755,5553.983721287243
O-1776,2024-01-13,C-68,Sneha,Male,Delhi,Sports,Shoes,2,342,15,Net Banking,Amazon,1,Yes,3,581.4,473.4712699635012,107.92873003649879
O-1777,2024-06-16,C-221,Vikram,Female,Chennai,Sports,Mixer,3,3786,20,UPI,Website,5,No,4,9086.4,5922.350874360069,3164.049125639931
O-1778,2024-02-19,C-273,Arun,Male,Hyderabad,Sports,Tennis Racket,2,1893,5,Debit Card,Amazon,5,Yes,2,3596.7,2946.3310601665644,650.3689398334354
O-1779,2025-02-15,C-284,Sneha,Male,Kolkata,Beauty,Bag,5,898,15,Debit Card,Mobile App,5,No,1,3816.5,3145.0132035820716,671.4867964179284
O-1780,2024-08-23,C-9,Sneha,Female,Chennai,Electronics,Bag,3,944,5,UPI,Website,4,No,5,2690.4,1926.3148079992395,764.0851920007606
O-1781,2025-07-09,C-180,Kumar,Female,Chennai,Beauty,Bag,1,1254,10,Net Banking,Flipkart,7,No,2,1128.6000000000001,902.1944853276875,226.40551467231262
O-1782,2024-02-06,C-188,Vikram,Male,Mumbai,Fashion,Smartwatch,3,1468,0,Debit Card,Website,6,No,1,4404.0,3849.370077938101,554.6299220618989
O-1783,2024-08-19,C-279,Deepa,Male,Chennai,Beauty,Novel,3,1801,20,Debit Card,Instagram,1,No,5,4322.400000000001,3751.649252207389,570.7507477926115
O-1784,2024-03-25,C-159,Rahul,Female,Delhi,Books,Smartwatch,1,1882,15,COD,Mobile App,6,No,4,1599.7,1155.7555097090558,443.94449029094426
O-1785,2025-07-08,C-64,Deepa,Female,Bangalore,Electronics,Tennis Racket,3,826,10,COD,Instagram,5,No,4,2230.2000000000003,1790.1202419186773,440.079758081323
O-1786,2024-05-30,C-76,Deepa,Male,Kolkata,Home,Lipstick,2,3351,10,Net Banking,Flipkart,6,No,1,6031.8,4077.3147844146424,1954.4852155853578
O-1787,2025-01-05,C-283,Sneha,Male,Chennai,Beauty,Lipstick,1,4009,0,COD,Instagram,2,No,5,4009.0,3155.339013490094,853.6609865099058
O-1788,2024-03-31,C-62,Arun,Male,Chennai,Electronics,Smartwatch,5,360,15,COD,Amazon,7,No,3,1530.0,1111.6006037135708,418.39939628642924
O-1789,2025-03-29,C-10,Ravi,Female,Hyderabad,Fashion,Smartwatch,3,2515,20,UPI,Amazon,2,Yes,1,6036.0,3636.5137028503277,2399.4862971496723
O-1790,2025-03-30,C-106,Sneha,Male,Kolkata,Sports,T-shirt,2,1322,15,UPI,Amazon,7,No,5,2247.4,1648.4725805986589,598.9274194013412
O-1791,2024-12-24,C-23,Deepa,Male,Kolkata,Electronics,T-shirt,5,4572,5,COD,Amazon,7,Yes,1,21717.0,15098.023099614265,6618.976900385735
O-1792,2024-02-19,C-210,Rahul,Female,Kolkata,Books,Novel,1,3687,20,COD,Flipkart,3,No,3,2949.6000000000004,1984.9877582127062,964.6122417872941
O-1793,2025-08-07,C-262,Ravi,Male,Delhi,Sports,Lipstick,3,835,5,Net Banking,Mobile App,6,Yes,4,2379.75,2084.570008492609,295.17999150739115
O-1794,2024-06-20,C-221,Sneha,Male,Kolkata,Sports,Smartwatch,2,3031,0,Net Banking,Instagram,6,No,2,6062.0,3897.2448975716525,2164.7551024283475
O-1795,2025-06-06,C-300,Rahul,Female,Chennai,Beauty,T-shirt,5,1284,0,COD,Website,4,No,3,6420.0,5483.689158706905,936.3108412930951
O-1796,2024-01-09,C-259,Rahul,Male,Bangalore,Fashion,Tennis Racket,2,4546,15,COD,Instagram,4,Yes,5,7728.2,6544.582076332838,1183.6179236671614
O-1797,2024-11-11,C-11,Kumar,Female,Kolkata,Beauty,Novel,3,4029,0,Net Banking,Mobile App,6,Yes,3,12087.0,10411.641588276832,1675.3584117231676
O-1798,2024-12-25,C-106,Sneha,Female,Mumbai,Fashion,Novel,2,2167,15,UPI,Instagram,1,No,5,3683.9,2783.346520410193,900.553479589807
O-1799,2025-07-08,C-168,Sneha,Male,Delhi,Fashion,Bag,2,4392,10,Debit Card,Website,6,Yes,5,7905.6,4770.8431321921125,3134.756867807888
O-1800,2024-07-10,C-231,Ravi,Female,Bangalore,Electronics,Bag,4,2738,5,Debit Card,Instagram,3,No,4,10404.4,8188.549989474701,2215.850010525299
O-1801,2024-03-22,C-38,Deepa,Male,Chennai,Books,Shoes,4,649,15,UPI,Amazon,6,No,3,2206.6,1622.185446235871,584.4145537641289
O-1802,2024-08-02,C-270,Sneha,Female,Kolkata,Beauty,Tennis Racket,1,4066,10,Debit Card,Amazon,7,Yes,5,3659.4,2303.1669056226424,1356.2330943773577
O-1803,2024-03-04,C-157,Arun,Female,Kolkata,Beauty,Mixer,4,1763,10,Net Banking,Mobile App,6,No,3,6346.8,4535.88608201426,1810.9139179857402
O-1804,2024-08-30,C-166,Kumar,Female,Delhi,Books,Mixer,3,2917,0,Debit Card,Mobile App,4,No,1,8751.0,7450.705376636011,1300.2946233639886
O-1805,2025-06-27,C-291,Arun,Male,Kolkata,Fashion,Mixer,3,2930,5,Credit Card,Website,7,Yes,3,8350.5,5467.645126272289,2882.8548737277106
O-1806,2024-07-16,C-217,Vikram,Male,Bangalore,Home,Smartwatch,2,4209,10,Net Banking,Instagram,3,Yes,5,7576.2,5499.406566278462,2076.7934337215374
O-1807,2025-06-23,C-141,Priya,Female,Delhi,Fashion,Smartwatch,1,1538,10,Debit Card,Mobile App,7,Yes,3,1384.2,977.8018203380564,406.3981796619437
O-1808,2024-08-29,C-33,Vikram,Male,Kolkata,Books,T-shirt,2,4918,20,Debit Card,Amazon,6,No,4,7868.8,6378.786321826717,1490.0136781732836
O-1809,2024-06-07,C-119,Sneha,Female,Chennai,Fashion,Shoes,5,481,20,Credit Card,Amazon,7,No,5,1924.0,1259.0850997351106,664.9149002648894
